ID_lab;Genotype;DM;Wab_20;Wab_30;OCT;Initial_Gradient;Max_force;Dist_at_Max_force;Area_under_curve;Linear_Distance;End_force;Ratio_End_force_Max_force;400;402;404;406;408;410;412;414;416;418;420;422;424;426;428;430;432;434;436;438;440;442;444;446;448;450;452;454;456;458;460;462;464;466;468;470;472;474;476;478;480;482;484;486;488;490;492;494;496;498;500;502;504;506;508;510;512;514;516;518;520;522;524;526;528;530;532;534;536;538;540;542;544;546;548;550;552;554;556;558;560;562;564;566;568;570;572;574;576;578;580;582;584;586;588;590;592;594;596;598;600;602;604;606;608;610;612;614;616;618;620;622;624;626;628;630;632;634;636;638;640;642;644;646;648;650;652;654;656;658;660;662;664;666;668;670;672;674;676;678;680;682;684;686;688;690;692;694;696;698;700;702;704;706;708;710;712;714;716;718;720;722;724;726;728;730;732;734;736;738;740;742;744;746;748;750;752;754;756;758;760;762;764;766;768;770;772;774;776;778;780;782;784;786;788;790;792;794;796;798;800;802;804;806;808;810;812;814;816;818;820;822;824;826;828;830;832;834;836;838;840;842;844;846;848;850;852;854;856;858;860;862;864;866;868;870;872;874;876;878;880;882;884;886;888;890;892;894;896;898;900;902;904;906;908;910;912;914;916;918;920;922;924;926;928;930;932;934;936;938;940;942;944;946;948;950;952;954;956;958;960;962;964;966;968;970;972;974;976;978;980;982;984;986;988;990;992;994;996;998;1000;1002;1004;1006;1008;1010;1012;1014;1016;1018;1020;1022;1024;1026;1028;1030;1032;1034;1036;1038;1040;1042;1044;1046;1048;1050;1052;1054;1056;1058;1060;1062;1064;1066;1068;1070;1072;1074;1076;1078;1080;1082;1084;1086;1088;1090;1092;1094;1096;1098;1100;1102;1104;1106;1108;1110;1112;1114;1116;1118;1120;1122;1124;1126;1128;1130;1132;1134;1136;1138;1140;1142;1144;1146;1148;1150;1152;1154;1156;1158;1160;1162;1164;1166;1168;1170;1172;1174;1176;1178;1180;1182;1184;1186;1188;1190;1192;1194;1196;1198;1200;1202;1204;1206;1208;1210;1212;1214;1216;1218;1220;1222;1224;1226;1228;1230;1232;1234;1236;1238;1240;1242;1244;1246;1248;1250;1252;1254;1256;1258;1260;1262;1264;1266;1268;1270;1272;1274;1276;1278;1280;1282;1284;1286;1288;1290;1292;1294;1296;1298;1300;1302;1304;1306;1308;1310;1312;1314;1316;1318;1320;1322;1324;1326;1328;1330;1332;1334;1336;1338;1340;1342;1344;1346;1348;1350;1352;1354;1356;1358;1360;1362;1364;1366;1368;1370;1372;1374;1376;1378;1380;1382;1384;1386;1388;1390;1392;1394;1396;1398;1400;1402;1404;1406;1408;1410;1412;1414;1416;1418;1420;1422;1424;1426;1428;1430;1432;1434;1436;1438;1440;1442;1444;1446;1448;1450;1452;1454;1456;1458;1460;1462;1464;1466;1468;1470;1472;1474;1476;1478;1480;1482;1484;1486;1488;1490;1492;1494;1496;1498;1500;1502;1504;1506;1508;1510;1512;1514;1516;1518;1520;1522;1524;1526;1528;1530;1532;1534;1536;1538;1540;1542;1544;1546;1548;1550;1552;1554;1556;1558;1560;1562;1564;1566;1568;1570;1572;1574;1576;1578;1580;1582;1584;1586;1588;1590;1592;1594;1596;1598;1600;1602;1604;1606;1608;1610;1612;1614;1616;1618;1620;1622;1624;1626;1628;1630;1632;1634;1636;1638;1640;1642;1644;1646;1648;1650;1652;1654;1656;1658;1660;1662;1664;1666;1668;1670;1672;1674;1676;1678;1680;1682;1684;1686;1688;1690;1692;1694;1696;1698;1700;1702;1704;1706;1708;1710;1712;1714;1716;1718;1720;1722;1724;1726;1728;1730;1732;1734;1736;1738;1740;1742;1744;1746;1748;1750;1752;1754;1756;1758;1760;1762;1764;1766;1768;1770;1772;1774;1776;1778;1780;1782;1784;1786;1788;1790;1792;1794;1796;1798;1800;1802;1804;1806;1808;1810;1812;1814;1816;1818;1820;1822;1824;1826;1828;1830;1832;1834;1836;1838;1840;1842;1844;1846;1848;1850;1852;1854;1856;1858;1860;1862;1864;1866;1868;1870;1872;1874;1876;1878;1880;1882;1884;1886;1888;1890;1892;1894;1896;1898;1900;1902;1904;1906;1908;1910;1912;1914;1916;1918;1920;1922;1924;1926;1928;1930;1932;1934;1936;1938;1940;1942;1944;1946;1948;1950;1952;1954;1956;1958;1960;1962;1964;1966;1968;1970;1972;1974;1976;1978;1980;1982;1984;1986;1988;1990;1992;1994;1996;1998;2000;2002;2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024;2026;2028;2030;2032;2034;2036;2038;2040;2042;2044;2046;2048;2050;2052;2054;2056;2058;2060;2062;2064;2066;2068;2070;2072;2074;2076;2078;2080;2082;2084;2086;2088;2090;2092;2094;2096;2098;2100;2102;2104;2106;2108;2110;2112;2114;2116;2118;2120;2122;2124;2126;2128;2130;2132;2134;2136;2138;2140;2142;2144;2146;2148;2150;2152;2154;2156;2158;2160;2162;2164;2166;2168;2170;2172;2174;2176;2178;2180;2182;2184;2186;2188;2190;2192;2194;2196;2198;2200;2202;2204;2206;2208;2210;2212;2214;2216;2218;2220;2222;2224;2226;2228;2230;2232;2234;2236;2238;2240;2242;2244;2246;2248;2250;2252;2254;2256;2258;2260;2262;2264;2266;2268;2270;2272;2274;2276;2278;2280;2282;2284;2286;2288;2290;2292;2294;2296;2298;2300;2302;2304;2306;2308;2310;2312;2314;2316;2318;2320;2322;2324;2326;2328;2330;2332;2334;2336;2338;2340;2342;2344;2346;2348;2350;2352;2354;2356;2358;2360;2362;2364;2366;2368;2370;2372;2374;2376;2378;2380;2382;2384;2386;2388;2390;2392;2394;2396;2398;2400;2402;2404;2406;2408;2410;2412;2414;2416;2418;2420;2422;2424;2426;2428;2430;2432;2434;2436;2438;2440;2442;2444;2446;2448;2450;2452;2454;2456;2458;2460;2462;2464;2466;2468;2470;2472;2474;2476;2478;2480;2482;2484;2486;2488;2490;2492;2494;2496;2498
201903CQQU1_ciat_0002_1_20-02_CM2766-5;CM2766-5;41.8;10;15.6;28.1;1208.2;23281.8;19.4;251766.5;25221.1;22977.3;98.9;0.2853119;0.2856831;0.2862218;0.2869784;0.287924;0.2890529;0.2903164;0.2916023;0.2928154;0.2938864;0.2946836;0.2949809;0.2945747;0.2933847;0.2914474;0.2888335;0.2856278;0.2819408;0.2779289;0.2737525;0.269542;0.2654822;0.2617044;0.2581912;0.2549003;0.2517675;0.2487677;0.2458921;0.2431057;0.2403555;0.2376158;0.2349673;0.2324424;0.230068;0.2278783;0.2259161;0.2242087;0.2227354;0.2213534;0.2199805;0.2185362;0.2169802;0.215249;0.2132721;0.210974;0.2083881;0.2055596;0.202549;0.1994106;0.1962108;0.1929395;0.1896481;0.1863902;0.1832233;0.1801802;0.1772763;0.1745526;0.1720282;0.1697533;0.167743;0.1659896;0.1644726;0.1631686;0.1620451;0.1610653;0.1601931;0.159405;0.1586812;0.1580114;0.1573881;0.1568165;0.1563046;0.1558661;0.1555028;0.1552029;0.1549353;0.1546544;0.1543093;0.1538596;0.1532739;0.1525315;0.1516169;0.1505341;0.1493059;0.1479738;0.1465883;0.1452139;0.1439012;0.1426766;0.1415409;0.1404976;0.1395369;0.1386338;0.1378082;0.1370577;0.1363539;0.135701;0.1350915;0.1344951;0.1338958;0.1332829;0.1326203;0.131887;0.1310736;0.130197;0.1292852;0.1283677;0.1274799;0.1266529;0.1259102;0.1252649;0.1247082;0.1242307;0.123827;0.1234728;0.1231572;0.1228709;0.1226062;0.1223614;0.1221355;0.1219207;0.1217142;0.1215095;0.1213038;0.1210924;0.1208802;0.1206711;0.1204679;0.1202684;0.1200643;0.1198511;0.119623;0.1193862;0.1191387;0.1188779;0.118604;0.1183184;0.1180373;0.1177596;0.1174876;0.1172189;0.1169567;0.1167082;0.1164752;0.1162611;0.1160696;0.1159004;0.1157531;0.1156322;0.1155365;0.1154664;0.1154238;0.1154089;0.1154257;0.1154746;0.1155592;0.1156831;0.1158492;0.1160677;0.1163344;0.1166506;0.1170218;0.1174538;0.1179549;0.1185215;0.1191417;0.1197922;0.1204404;0.1210472;0.1215852;0.1220419;0.1224115;0.1227019;0.1229282;0.1231029;0.1232358;0.1233329;0.1234008;0.1234374;0.12344;0.1234014;0.1233216;0.1232091;0.1230684;0.1229081;0.1227359;0.1225533;0.1223594;0.1221545;0.1219439;0.1217311;0.1215194;0.1213124;0.1211113;0.1209148;0.1207227;0.1205332;0.1203495;0.1201748;0.1200116;0.1198641;0.1197363;0.1196367;0.1195716;0.1195482;0.1195706;0.1196408;0.1197656;0.1199549;0.1202171;0.1205625;0.1210013;0.1215389;0.1221652;0.1228567;0.1235742;0.1242674;0.1248935;0.1254197;0.1258481;0.1261926;0.12647;0.126701;0.126906;0.1270958;0.1272762;0.1274539;0.127629;0.1278093;0.1280057;0.1282218;0.1284601;0.1287204;0.1290193;0.1293639;0.1297695;0.1302369;0.1307548;0.1313246;0.1319522;0.1326343;0.1333693;0.1341497;0.1349704;0.1358279;0.136718;0.137643;0.1386005;0.1395883;0.1406046;0.1416482;0.1427192;0.1438188;0.144944;0.1460936;0.1472718;0.1484872;0.1497525;0.1510894;0.1525208;0.1540744;0.1557792;0.1576642;0.1597516;0.1620557;0.1645879;0.1673532;0.170353;0.1735923;0.1770902;0.1808842;0.1850254;0.1895629;0.1945248;0.1998934;0.2055791;0.211412;0.2171602;0.2225782;0.2274565;0.2316771;0.2352192;0.2381409;0.2405471;0.2425431;0.2442129;0.2456054;0.2467404;0.2476148;0.2482164;0.248541;0.2485827;0.2483482;0.2478518;0.2471143;0.2461589;0.2450101;0.2436827;0.2421978;0.2405709;0.238815;0.2369442;0.2349691;0.2329029;0.2307557;0.228542;0.2262748;0.2239672;0.2216293;0.2192732;0.216907;0.2145428;0.2121895;0.2098561;0.2075528;0.2052901;0.2030805;0.2009339;0.1988559;0.1968552;0.1949371;0.1931109;0.1913801;0.1897509;0.1882266;0.1868039;0.1854821;0.1842612;0.1831421;0.1821231;0.181203;0.1803844;0.1796708;0.1790686;0.1785865;0.1782304;0.1780019;0.1778995;0.1779258;0.1780767;0.17834;0.1787096;0.1791829;0.1797796;0.1805046;0.1813518;0.1823053;0.183343;0.1844393;0.1855687;0.18887;0.1901149;0.1914062;0.1927448;0.1941459;0.1955803;0.1969975;0.1984184;0.1999617;0.2017556;0.2038989;0.2065021;0.2097297;0.2137779;0.2187907;0.2248192;0.2318765;0.2399808;0.2490981;0.2590869;0.2697152;0.2806959;0.2917122;0.3024387;0.3125767;0.3218983;0.3302524;0.3375654;0.343845;0.349172;0.3536749;0.3574931;0.360759;0.363602;0.3661448;0.3684815;0.3706742;0.37277;0.3748129;0.3768412;0.3788719;0.3809065;0.382932;0.3849123;0.3868009;0.3885422;0.390078;0.3913602;0.3923415;0.3929874;0.3932849;0.39324;0.3928727;0.3922087;0.3912749;0.3900937;0.3886977;0.3871313;0.3854374;0.383658;0.3818306;0.3799911;0.3781692;0.3763849;0.3746469;0.3729608;0.3713401;0.3697972;0.3683385;0.3669761;0.3657171;0.3645574;0.3634954;0.3625272;0.3616454;0.3608435;0.3601159;0.3594646;0.3588962;0.3584127;0.358013;0.357701;0.3574804;0.3573541;0.3573319;0.3574262;0.3576412;0.3579805;0.3584539;0.3590769;0.3598567;0.3608005;0.361918;0.3632212;0.364724;0.3664317;0.3683521;0.370499;0.3728865;0.3755276;0.3784287;0.3816037;0.3850722;0.3888496;0.3929423;0.3973518;0.4020864;0.4071546;0.4125546;0.4182795;0.4243246;0.4306828;0.4373342;0.4442471;0.4513796;0.4586736;0.4660772;0.4735352;0.4809884;0.4883842;0.4956689;0.5027944;0.5097221;0.5164291;0.5229176;0.5292147;0.5353703;0.5414494;0.5475297;0.5537061;0.5600934;0.5668223;0.5740422;0.5819026;0.5905402;0.6000955;0.6107486;0.6227748;0.6365563;0.6525065;0.6709289;0.6918826;0.7151694;0.7404702;0.7675049;0.7960571;0.8258764;0.8565865;0.8876795;0.9185838;0.9487773;0.9778631;1.0055503;1.0316224;1.0559456;1.0784664;1.0991827;1.1181359;1.1354266;1.1511891;1.165544;1.1785839;1.1903915;1.2010444;1.2106125;1.2191675;1.2267752;1.2334719;1.2392786;1.2442417;1.2484331;1.2519279;1.2547882;1.257075;1.2588599;1.2602003;1.2611167;1.2615837;1.2615469;1.2609499;1.2597318;1.2578299;1.2552059;1.2518525;1.2477956;1.2430929;1.237805;1.2319837;1.2256818;1.2189667;1.2119305;1.204658;1.1971955;1.189553;1.181735;1.1737591;1.1656525;1.1574657;1.1492465;1.1410146;1.1327819;1.1245685;1.1163951;1.1082845;1.1002641;1.0923561;1.0845814;1.0769539;1.0694723;1.0621308;1.0549388;1.0479214;1.0410907;1.0344373;1.0279562;1.0216534;1.0155219;1.0095572;1.0037675;0.9981492;0.9926872;0.9873707;0.982188;0.9771292;0.9721974;0.9673922;0.9626957;0.9580829;0.9535472;0.9490937;0.9447183;0.9404184;0.9361967;0.9320334;0.9279023;0.9238079;0.919759;0.9157466;0.9117548;0.9077623;0.9037542;0.8997221;0.8956584;0.8915631;0.887435;0.8832773;0.8790909;0.8748807;0.8706511;0.8664039;0.8621538;0.8579187;0.8536971;0.8494809;0.8452759;0.8410997;0.8369735;0.8329269;0.8290045;0.8252332;0.821606;0.81811;0.8147211;0.8114175;0.808188;0.8050203;0.8019197;0.7988942;0.7959434;0.7930676;0.7902709;0.7875566;0.7849365;0.7824203;0.7800052;0.7776814;0.7754409;0.7732878;0.7712376;0.7693119;0.7675307;0.7659166;0.7644938;0.7632874;0.7623267;0.7616382;0.7612505;0.7612041;0.7615479;0.762321;0.7635407;0.7651948;0.7672399;0.769613;0.7722207;0.7749507;0.7776899;0.7803242;0.7827421;0.7848549;0.7866179;0.7880344;0.789134;0.7899795;0.7906836;0.7913808;0.7921788;0.7931592;0.7943695;0.7958199;0.7975161;0.7994652;0.8016847;0.8042041;0.8070389;0.8101813;0.8136145;0.8173165;0.8212703;0.8254482;0.8297879;0.8342139;0.838655;0.8430291;0.8472673;0.8513313;0.8552147;0.858955;0.8626029;0.8662068;0.8698122;0.8734471;0.8770988;0.88072;0.8842417;0.8875768;0.8906103;0.8932301;0.8953541;0.8969434;0.8980041;0.8985695;0.8986838;0.8983823;0.8977098;0.8967371;0.8955415;0.8941865;0.8927281;0.8912166;0.8896962;0.8882171;0.8868285;0.8855692;0.8844602;0.8835043;0.882679;0.8819563;0.8813229;0.8807744;0.8803154;0.8799592;0.8797242;0.8796264;0.8796922;0.8799617;0.8804878;0.8813424;0.8825976;0.8843233;0.8866082;0.8895676;0.8933344;0.8980572;0.9038681;0.9108827;0.9192733;0.9292819;0.9411099;0.9547934;0.9702458;0.9874907;1.0069013;1.0292103;1.0552137;1.0852914;1.1191251;1.1559335;1.1950471;1.2362893;1.2798581;1.3259308;1.374367;1.4246359;1.4758065;1.5266078;1.5756929;1.6220243;1.6651096;1.7048167;1.7409081;1.7729439;1.8006752;1.8243217;1.8444327;1.8616295;1.87638;1.8889561;1.8995786;1.9084532;1.9158492;1.9219737;1.9267867;1.9302735;1.9325128;1.9335177;1.9333833;1.9323274;1.9303546;1.9271928;1.9228294;1.9177209;1.9122572;1.9064949;1.9003541;1.8937907;1.8867704;1.8792659;1.8713453;1.8631313;1.8547237;1.8462062;1.8376464;1.8290277;1.8202329;1.8111534;1.8017926;1.7922773;1.7827058;1.7730806;1.7634315;1.7537789;1.7440724;1.7342651;1.7243994;1.7145959;1.704886;1.6952312;1.6856608;1.676239;1.6669921;1.6578971;1.648929;1.6401424;1.631673;1.623544;1.6156359;1.6078739;1.6003008;1.5930314;1.5861338;1.5795562;1.5732161;1.5670953;1.5612046;1.555537;1.5500798;1.5448637;1.5399034;1.5351815;1.530669;1.5263245;1.5221579;1.5181949;1.514436;1.5108359;1.5073869;1.5041506;1.5011119;1.4981525;1.4951876;1.4922452;1.4893854;1.486625;1.4839295;1.4812853;1.478689;1.4761026;1.4734777;1.470796;1.4681022;1.4653928;1.4625981;1.4597045;1.456753;1.4537499;1.4506562;1.4474368;1.4440887;1.4406741;1.4372094;1.4336572;1.4299955;1.4262385;1.4224062;1.4185462;1.4146473;1.4106357;1.4065183;1.40236;1.3981718;1.3938469;1.3892982;1.3845353;1.379607;1.3745694;1.3694592;1.3642898;1.3590493;1.3537111;1.3482597;1.3427114;1.3371433;1.3316288;1.326164;1.3207347;1.31534;1.3099785;1.3046765;1.2994788;1.2943668;1.2893152;1.2843403;1.2795069;1.2748352;1.2702725;1.2658092;1.2614348;1.2571094;1.2528405;1.2486849;1.2446318;1.2406592;1.2367573;1.2329444;1.2292547;1.2256936;1.222234;1.2188303;1.2154818;1.21222;1.2090781;1.2061023;1.2033447;1.2007574;1.1982667;1.1958989;1.1937537;1.1919029;1.1903477;1.1890461;1.1879983;1.1872535;1.1868584;1.1868076;1.1871121;1.1877871;1.188854;1.1903948;1.1924994;1.1951613;1.1983988;1.2023335;1.2069778;1.2122109;1.2179526;1.2242136;1.230953;1.2380574;1.2454458;1.2530541;1.2607517;1.2684094;1.2761152;1.284067;1.2923869;1.3010825;1.3100886;1.3191173;1.3277764;1.3355938;1.3419986;1.3466241;1.3494484;1.3506868;1.3507845;1.3504019;1.3502977;1.3510866;1.3531475;1.3564863;1.3608711;1.3661232;1.3720191;1.3782146;1.3843273;1.3901596;1.3955748;1.4003925;1.4045036;1.4079971;1.4109991;1.4135466;1.4157294;1.4175634;1.4190533;1.4204183;1.421894;1.4235516;1.4253776;1.4273174;1.4293067;1.4313908;1.433732;1.4363905;1.4392483;1.4421477;1.4451222;1.4482188;1.4514505;1.4549222;1.4586251;1.4625266;1.4665886;1.4706507;1.4745492;1.4782796;1.4819767;1.4856308;1.489181;1.4927714;1.4965858;1.5006794;1.5049949;1.5094923;1.5141586;1.5189859;1.5240906;1.5296209;1.5356513;1.5420763;1.5486743;1.5554185;1.5623407;1.5694351;1.5767474;1.5842004;1.5915668;1.5987599;1.6059084;1.6130453;1.6199918;1.6267467;1.6335208;1.6404555;1.647467;1.6543818;1.6612271;1.6680728;1.6751006;1.6824639;1.6900179;1.697475;1.7044945;1.7110869;1.7175944;1.724322;1.7313833;1.7385418;1.7453947;1.7518673;1.7581446;1.764502;1.7712696;1.7783465;1.7851912;1.791442;1.7969558;1.8016369;1.8057024;1.8095263;1.8134574;1.817484;1.821159;1.8242459;1.8266253;1.8281648;1.8292868;1.8307312;1.8326297
